year,month,day,hour,temp,feelslike,precip,windgust,windspeed,winddir,cloudcover,solarradiation,solarenergy
2021,6,12,3,25.3,24.6,0.14,10.1,2.1,152.5,75.6,376.2,203.2
2021,6,12,4,28.0,27.9,0.06,12.7,9.0,351.0,96.9,565.3,174.4
2021,6,12,5,24.2,22.7,0.12,8.6,3.0,4.2,94.0,228.6,184.5
2021,6,12,6,23.9,24.4,0.19,4.8,0.0,39.2,9.2,542.7,481.6
2021,6,12,7,24.9,23.2,0.11,13.6,12.9,172.7,60.3,346.7,290.5
2021,6,12,8,16.2,15.1,0.1,16.3,7.4,95.6,7.7,493.7,353.1
2021,6,12,9,23.7,22.4,0.04,13.9,10.6,94.8,25.6,503.7,202.5
2021,6,12,10,32.3,32.5,0.1,6.5,2.1,261.0,10.3,236.6,134.1
2021,6,12,11,21.6,22.0,0.13,17.6,11.3,256.8,73.2,525.8,220.4
2021,6,12,12,27.4,28.8,0.07,12.6,9.8,104.0,94.0,541.5,93.4
2021,6,12,13,34.6,34.0,0.16,8.7,4.1,221.5,52.8,483.9,260.6
2021,6,12,14,29.7,28.3,0.04,4.1,0.1,233.5,87.7,588.9,407.5
2021,6,12,15,18.6,19.5,0.07,13.2,6.6,222.6,21.0,436.2,172.5
2021,6,12,16,20.6,20.8,0.08,13.4,5.5,43.8,64.6,206.8,133.1
2021,6,12,17,19.7,18.0,0.02,6.4,1.2,76.9,56.6,407.4,137.8
2021,6,12,18,23.9,23.8,0.18,16.8,12.4,72.9,40.5,228.2,158.1
2021,6,12,19,19.7,20.2,0.17,4.2,0.3,38.0,33.7,590.7,396.6
2021,6,12,20,19.3,18.7,0.1,24.5,14.6,44.5,8.7,504.3,372.0
2021,6,12,21,21.7,22.1,0.1,13.3,5.6,75.4,94.4,320.8,95.9
2021,6,12,22,27.8,25.9,0.15,8.4,1.3,272.5,8.6,525.8,188.6
2021,6,12,23,23.6,23.7,0.06,7.4,4.0,117.7,74.2,321.0,272.2
2021,6,13,0,26.8,27.0,0.05,7.9,0.3,196.4,48.5,256.6,196.8
2021,6,13,1,27.7,28.0,0.16,10.6,1.6,75.9,61.3,283.6,143.8
2021,6,13,2,32.9,33.2,0.18,8.1,5.0,168.0,91.3,421.9,211.3
2021,6,13,3,22.8,23.8,0.12,10.2,6.0,254.1,3.9,475.4,401.9
2021,6,13,4,23.6,22.8,0.02,11.9,4.0,247.7,75.5,241.0,25.1
2021,6,13,5,21.5,22.4,0.19,12.5,3.1,237.8,79.4,263.5,174.9
2021,6,13,6,30.1,29.0,0.17,16.3,8.9,240.6,0.8,345.3,306.1
2021,6,13,7,30.9,29.7,0.18,17.8,11.0,314.7,94.4,367.7,231.3
2021,6,13,8,21.9,22.9,0.04,12.7,10.8,307.9,88.6,599.0,495.4
2021,6,13,9,32.1,31.7,0.0,20.6,14.1,139.8,14.3,501.6,354.0
2021,6,13,10,26.7,26.0,0.15,6.5,4.3,243.3,74.1,432.0,311.4
2021,6,13,11,36.5,38.1,0.16,12.0,7.1,45.7,13.0,273.9,247.6
2021,6,13,12,24.5,22.7,0.09,11.4,10.0,104.2,22.0,260.2,45.1
2021,6,13,13,43.6,43.8,0.16,17.8,10.8,263.3,56.4,512.3,148.7
2021,6,13,14,31.6,30.0,0.16,20.2,13.9,145.4,70.0,354.9,79.6
2021,6,13,15,26.4,27.0,0.03,23.0,13.9,192.6,9.5,510.7,73.5
2021,6,13,16,17.2,18.8,0.1,19.7,14.8,304.8,16.6,580.5,144.8
2021,6,13,17,29.4,31.3,0.01,20.0,12.2,120.0,89.9,565.1,147.7
2021,6,13,18,20.9,20.5,0.07,12.0,6.3,291.1,23.8,310.3,243.0
2021,6,13,19,18.3,16.4,0.19,1.7,0.3,85.4,100.0,531.5,187.7
2021,6,13,20,24.2,25.1,0.12,12.6,12.2,87.4,8.6,380.1,364.2
2021,6,13,21,28.6,30.5,0.15,5.5,0.1,135.4,47.5,413.8,348.1
2021,6,13,22,18.9,20.3,0.19,9.6,5.5,111.7,95.8,448.1,218.7
2021,6,13,23,21.1,19.5,0.14,6.3,1.9,194.1,89.8,533.5,179.8
2021,6,14,0,25.7,25.2,0.08,11.3,9.9,17.0,34.8,295.9,101.3
2021,6,14,1,27.9,29.9,0.14,7.7,2.5,9.8,67.9,396.5,364.1
2021,6,14,2,23.0,21.5,0.1,9.2,7.2,284.7,12.0,201.5,139.3
2021,6,14,3,27.4,26.0,0.09,1.0,0.2,231.8,93.1,342.6,219.0
2021,6,14,4,26.9,26.6,0.07,12.7,4.3,157.2,10.0,276.2,36.1
2021,6,14,5,25.1,24.5,0.18,15.3,10.7,272.1,97.5,395.3,141.7
2021,6,14,6,24.9,24.8,0.11,7.4,2.6,168.9,79.7,557.5,231.8
2021,6,14,7,34.9,34.8,0.05,15.4,10.4,259.0,88.9,244.2,237.1
2021,6,14,8,24.8,23.4,0.16,4.6,3.7,209.0,80.3,530.9,119.7
2021,6,14,9,26.6,24.6,0.06,16.0,11.6,233.6,93.3,455.3,205.9
2021,6,14,10,28.0,28.7,0.17,18.4,8.8,108.9,37.5,396.5,46.9
2021,6,14,11,14.4,14.6,0.17,6.0,5.9,169.0,72.3,371.8,180.0
2021,6,14,12,21.3,19.4,0.11,14.3,8.3,3.0,57.3,471.6,107.1
2021,6,14,13,20.5,21.6,0.01,15.0,8.3,83.1,75.9,339.0,286.7
2021,6,14,14,21.0,22.4,0.02,16.5,12.2,70.8,29.3,259.5,139.3
2021,6,14,15,30.2,30.8,0.07,14.1,5.7,30.2,88.1,525.9,228.8
2021,6,14,16,29.1,29.6,0.11,10.5,9.7,206.3,11.6,216.3,101.4
2021,6,14,17,16.4,17.5,0.11,12.6,5.5,351.7,71.2,559.7,199.9
2021,6,14,18,22.6,20.7,0.02,6.5,1.4,324.7,87.3,487.2,178.7
2021,6,14,19,23.4,24.3,0.17,8.7,6.9,9.2,12.0,537.9,278.0
2021,6,14,20,17.2,19.1,0.08,11.6,3.7,314.5,18.9,347.1,278.1
2021,6,14,21,20.1,20.3,0.1,19.1,14.4,112.1,37.3,204.9,62.4
2021,6,14,22,23.3,24.1,0.08,14.6,5.0,351.4,22.3,443.8,157.1
2021,6,14,23,23.9,22.2,0.09,12.1,2.2,107.5,98.4,500.6,278.4
2021,6,15,0,28.6,28.3,0.14,5.7,5.3,136.7,19.2,239.8,100.9
2021,6,15,1,20.4,18.5,0.16,11.9,8.3,196.9,97.3,452.1,441.9
2021,6,15,2,22.0,23.5,0.15,16.8,10.3,31.9,79.8,376.3,252.4
2021,6,15,3,27.3,26.6,0.04,15.3,7.2,93.4,34.3,292.7,206.5
2021,6,15,4,36.1,37.3,0.19,7.1,1.3,308.9,29.8,483.4,369.1
2021,6,15,5,29.8,27.9,0.14,6.2,3.7,37.7,15.9,202.8,45.3
2021,6,15,6,26.4,26.2,0.02,19.5,12.8,209.6,38.7,293.2,268.6
2021,6,15,7,26.0,26.8,0.19,2.3,0.8,89.0,68.8,244.1,81.6
2021,6,15,8,27.3,26.1,0.14,22.1,13.4,140.3,4.6,245.4,126.0
2021,6,15,9,25.7,27.5,0.17,21.1,11.4,0.4,18.0,272.9,160.3
2021,6,15,10,26.5,26.9,0.15,18.4,12.4,266.0,17.2,483.8,175.7
2021,6,15,11,26.0,24.8,0.14,14.2,13.1,16.5,60.2,302.8,221.1
2021,6,15,12,35.7,36.0,0.03,15.6,11.2,263.0,22.8,525.9,143.1
2021,6,15,13,29.7,30.0,0.18,3.8,1.0,169.2,5.8,302.4,45.9
2021,6,15,14,25.6,24.7,0.04,12.6,7.7,41.7,27.9,463.2,317.9
2021,6,15,15,21.1,20.7,0.09,17.4,11.1,339.1,38.3,324.2,135.0
2021,6,15,16,28.2,27.1,0.2,22.6,14.0,275.9,64.6,269.9,45.5
2021,6,15,17,24.8,25.3,0.01,22.6,13.4,46.9,88.6,390.0,295.3
2021,6,15,18,26.0,26.5,0.18,11.1,10.8,331.4,20.8,443.2,157.3
2021,6,15,19,29.2,29.5,0.04,16.6,7.4,277.7,12.5,553.0,241.3
2021,6,15,20,20.7,22.6,0.16,7.2,3.4,288.2,84.6,553.0,282.7
2021,6,15,21,29.9,29.1,0.06,18.1,13.1,331.2,70.8,223.6,106.5
2021,6,15,22,20.5,19.0,0.16,18.7,13.5,149.2,22.5,435.6,308.4
2021,6,15,23,28.7,28.2,0.11,4.6,3.9,199.0,34.9,574.3,136.1
2021,6,16,0,27.6,29.6,0.1,21.9,14.6,191.4,5.9,280.7,229.5
2021,6,16,1,20.9,22.3,0.19,8.1,2.2,167.0,98.2,305.7,161.2
2021,6,16,2,27.5,27.9,0.04,11.0,3.3,35.6,49.7,269.1,129.3
2021,6,16,3,21.1,19.3,0.18,8.1,2.0,90.0,33.0,251.0,46.0
2021,6,16,4,29.8,31.8,0.12,13.9,11.0,253.9,44.5,475.2,84.6
2021,6,16,5,29.7,30.4,0.07,6.6,0.5,346.1,54.6,211.9,69.7
2021,6,16,6,24.0,25.8,0.02,13.8,11.3,11.2,99.4,595.6,478.8
2021,6,16,7,25.5,24.4,0.07,20.4,10.8,190.1,64.1,480.4,375.2
2021,6,16,8,24.1,24.6,0.07,15.4,9.8,65.6,46.1,293.5,205.5
2021,6,16,9,30.7,29.9,0.15,11.2,3.6,77.6,17.4,509.4,246.1
2021,6,16,10,21.5,23.3,0.12,4.7,3.5,299.0,79.4,254.6,132.7
2021,6,16,11,28.6,30.3,0.14,6.7,4.6,337.4,75.5,318.4,265.0
2021,6,16,12,24.7,23.9,0.02,5.6,0.3,180.9,11.6,342.8,248.0
2021,6,16,13,22.3,21.7,0.03,19.9,14.6,81.4,34.9,595.2,104.7
2021,6,16,14,32.7,32.3,0.11,12.7,8.1,47.3,76.5,236.5,76.4
2021,6,16,15,20.8,22.0,0.05,16.7,14.9,345.6,18.2,388.4,116.3
2021,6,16,16,34.6,34.0,0.11,6.9,6.2,344.6,99.2,210.9,164.7
2021,6,16,17,34.0,34.5,0.11,15.3,9.6,202.5,31.8,566.8,237.2
2021,6,16,18,26.2,25.8,0.1,16.2,13.2,79.2,39.4,493.5,358.2
2021,6,16,19,26.9,27.1,0.0,6.6,2.9,205.6,44.8,347.5,156.5
2021,6,16,20,20.6,20.4,0.17,23.3,14.6,7.6,29.0,271.9,183.7
2021,6,16,21,23.7,23.5,0.06,6.7,3.5,153.9,32.2,224.4,122.9
2021,6,16,22,24.7,25.6,0.16,14.3,7.9,300.2,66.2,244.9,72.3
2021,6,16,23,30.8,32.5,0.17,11.7,11.0,178.4,79.8,420.3,398.4
2021,6,17,0,31.8,33.1,0.05,11.2,3.9,208.3,68.2,511.9,391.5
2021,6,17,1,25.6,25.5,0.12,11.7,2.6,32.2,36.2,319.9,97.0
2021,6,17,2,21.6,22.2,0.09,15.9,10.1,100.3,40.1,237.1,133.3
2021,6,17,3,20.7,19.2,0.2,21.1,11.5,328.3,68.3,462.1,423.2
2021,6,17,4,25.8,24.0,0.06,13.8,8.1,303.9,51.2,302.5,283.5
2021,6,17,5,20.5,20.4,0.03,21.3,14.3,37.1,89.2,281.1,94.4
2021,6,17,6,27.6,25.8,0.19,20.4,12.2,118.9,67.1,295.5,239.9
2021,6,17,7,23.9,24.4,0.04,18.1,10.6,152.6,44.7,372.1,307.9
2021,6,17,8,32.1,30.6,0.08,15.0,11.1,328.3,33.4,417.8,107.2
2021,6,17,9,18.7,19.4,0.14,20.5,11.1,25.0,57.1,298.3,276.2
2021,6,17,10,16.1,17.9,0.13,15.5,12.4,165.8,64.9,363.6,108.6
2021,6,17,11,16.2,15.0,0.05,10.4,3.9,276.3,23.8,394.5,273.2
2021,6,17,12,31.5,33.4,0.02,6.7,1.6,324.8,85.8,388.4,139.8
2021,6,17,13,19.3,17.9,0.09,21.8,12.1,16.8,78.0,505.2,111.8
2021,6,17,14,20.7,19.2,0.02,13.2,7.1,121.7,2.3,523.6,489.3
2021,6,17,15,30.5,31.4,0.09,10.9,6.5,263.9,34.6,454.0,172.3
2021,6,17,16,36.4,38.4,0.17,12.7,6.2,196.0,83.3,542.6,281.4
2021,6,17,17,27.1,27.5,0.05,22.4,12.4,83.9,16.6,394.1,68.1
2021,6,17,18,30.8,29.6,0.15,15.6,8.5,164.2,16.4,251.7,246.5
2021,6,17,19,29.9,30.7,0.0,9.0,7.5,285.3,38.6,522.4,284.9
2021,6,17,20,24.7,25.4,0.19,16.8,13.7,199.6,39.1,264.4,137.1
2021,6,17,21,28.5,27.8,0.04,13.5,12.4,337.7,68.0,345.1,161.7
2021,6,17,22,29.5,28.8,0.02,16.9,13.9,28.8,87.7,529.5,486.1
2021,6,17,23,23.2,22.6,0.16,17.8,14.9,108.0,89.6,312.4,122.1
2021,6,18,0,23.9,22.1,0.09,14.1,10.3,151.3,63.5,277.2,233.7
2021,6,18,1,30.5,31.3,0.03,8.7,8.6,336.2,5.3,475.6,107.7
2021,6,18,2,34.5,34.6,0.01,17.0,10.2,43.0,59.1,313.8,141.5
2021,6,18,3,19.5,20.6,0.12,11.2,8.2,249.4,73.6,280.8,163.9
2021,6,18,4,36.0,35.2,0.04,8.7,3.0,157.9,78.1,403.0,79.5
2021,6,18,5,28.1,27.7,0.17,9.0,3.7,88.7,86.7,572.8,180.7
2021,6,18,6,20.5,21.5,0.03,8.1,5.8,155.9,71.5,551.3,422.2
2021,6,18,7,34.2,32.8,0.11,8.9,0.5,308.9,82.3,550.0,73.0
2021,6,18,8,18.5,18.3,0.12,21.5,13.3,119.2,65.1,507.8,431.8
2021,6,18,9,31.8,32.5,0.12,15.1,12.9,23.5,47.6,344.6,124.9
2021,6,18,10,27.3,27.2,0.05,13.5,13.4,318.6,6.5,509.5,499.4
2021,6,18,11,17.7,19.3,0.14,22.0,14.0,178.0,81.4,473.9,398.5
2021,6,18,12,15.2,16.9,0.01,18.1,10.1,51.6,37.9,414.5,413.9
2021,6,18,13,22.3,24.0,0.11,12.1,11.6,259.7,11.2,332.5,231.2
2021,6,18,14,15.4,16.6,0.12,19.4,12.3,191.6,22.3,263.5,137.9
2021,6,18,15,27.1,28.7,0.05,20.7,12.1,55.4,73.4,568.0,518.1
2021,6,18,16,24.1,25.3,0.15,4.8,3.8,338.5,4.1,453.2,100.8
2021,6,18,17,26.7,27.3,0.01,7.3,0.7,18.4,52.8,271.7,251.0
2021,6,18,18,26.1,26.5,0.01,9.1,6.6,329.8,78.0,211.9,100.7
2021,6,18,19,20.1,20.9,0.09,10.5,2.0,37.1,93.6,401.4,314.5
2021,6,18,20,29.6,31.4,0.11,9.9,9.4,179.7,33.6,293.6,257.3
2021,6,18,21,19.6,18.4,0.12,8.5,2.9,294.7,3.6,572.9,203.9
2021,6,18,22,21.2,20.4,0.02,5.4,4.3,16.0,93.4,266.6,237.7
2021,6,18,23,29.6,30.8,0.07,11.8,5.7,286.4,90.6,552.6,221.1
2021,6,19,0,20.0,18.6,0.06,13.7,8.1,140.6,79.6,597.8,86.0
2021,6,19,1,16.3,17.0,0.12,1.5,0.5,234.0,16.1,497.7,314.8
2021,6,19,2,17.3,17.7,0.16,13.3,10.2,92.7,56.4,394.0,221.1
2021,6,19,3,23.1,22.9,0.09,11.3,5.2,200.1,30.5,268.2,120.3
2021,6,19,4,31.3,30.8,0.16,17.7,14.8,92.8,68.5,430.0,273.0
2021,6,19,5,22.7,20.8,0.15,10.0,7.0,247.0,60.1,278.2,86.9
2021,6,19,6,32.0,32.0,0.19,8.1,7.0,293.9,53.3,538.3,417.6
2021,6,19,7,25.4,25.2,0.1,15.7,10.1,88.5,48.9,528.6,320.1
2021,6,19,8,21.6,21.8,0.11,4.1,3.5,136.4,30.1,471.9,73.5
2021,6,19,9,30.3,29.7,0.19,23.3,13.5,46.1,85.8,418.3,238.0
2021,6,19,10,26.6,27.7,0.04,10.6,8.0,54.1,20.3,513.3,509.1
2021,6,19,11,28.7,28.8,0.19,8.5,4.4,104.1,69.4,337.4,98.9
2021,6,19,12,25.6,25.5,0.12,9.8,3.9,92.0,81.4,466.0,375.1
2021,6,19,13,28.3,27.9,0.18,12.5,6.2,269.7,32.2,389.6,153.5
2021,6,19,14,30.3,29.4,0.07,17.2,11.6,169.9,60.1,314.8,111.3
2021,6,19,15,16.4,14.6,0.15,9.2,1.5,165.3,41.2,243.1,97.6
2021,6,19,16,27.6,25.9,0.16,11.2,1.8,154.9,3.8,365.0,163.9
2021,6,19,17,28.5,28.3,0.09,6.7,3.8,340.3,73.1,248.8,53.3
2021,6,19,18,25.6,26.4,0.04,6.6,5.8,88.1,33.7,448.1,96.6
2021,6,19,19,33.4,32.6,0.06,5.2,4.3,192.0,62.4,574.8,284.0
2021,6,19,20,31.6,32.6,0.08,18.1,10.0,327.7,60.3,338.5,179.0
2021,6,19,21,24.9,24.4,0.16,17.8,12.1,251.8,69.4,377.4,61.5
2021,6,19,22,24.0,22.6,0.09,9.6,2.1,240.6,71.4,219.3,117.6
2021,6,19,23,16.4,18.2,0.11,4.2,1.9,47.3,46.1,284.5,188.8
2021,6,20,0,26.2,25.5,0.0,1.8,0.1,34.6,48.9,213.0,61.9
2021,6,20,1,30.4,31.9,0.1,17.3,10.4,143.3,65.2,244.6,77.0
2021,6,20,2,24.1,24.9,0.03,3.2,0.3,141.2,30.6,205.5,124.2
2021,6,20,3,18.6,19.1,0.09,24.1,15.0,50.0,46.2,399.8,275.0
2021,6,20,4,24.1,24.2,0.19,4.8,4.6,80.8,75.5,254.7,132.2
2021,6,20,5,12.2,10.5,0.09,23.0,13.1,24.4,45.2,429.7,218.9
2021,6,20,6,26.8,25.2,0.08,16.9,7.1,269.4,2.0,473.2,256.4
2021,6,20,7,22.2,23.5,0.09,5.1,0.8,28.3,90.8,373.1,274.9
2021,6,20,8,29.0,30.4,0.01,11.2,8.5,35.9,88.7,405.0,128.1
2021,6,20,9,20.2,22.2,0.04,19.8,14.7,272.3,1.4,221.3,122.7
2021,6,20,10,24.0,23.6,0.13,17.2,7.4,287.9,60.6,224.7,149.1
2021,6,20,11,26.1,26.8,0.1,12.6,4.5,146.5,81.0,553.6,439.8
2021,6,20,12,25.5,25.3,0.14,18.4,10.0,342.7,50.4,588.4,473.9
2021,6,20,13,30.1,31.0,0.07,17.8,12.7,348.7,18.9,349.0,207.2
2021,6,20,14,21.4,21.2,0.11,10.3,6.6,221.8,1.6,271.8,137.8
2021,6,20,15,24.0,24.9,0.07,10.2,0.9,71.2,41.4,236.4,204.5
2021,6,20,16,28.2,27.3,0.1,23.3,15.0,233.3,5.3,465.5,112.3
2021,6,20,17,23.9,22.5,0.03,15.3,8.5,355.8,58.2,301.7,293.1
2021,6,20,18,20.9,20.4,0.16,15.5,10.4,91.1,52.0,333.7,271.9
2021,6,20,19,22.1,20.2,0.16,19.5,12.8,282.9,68.3,321.7,209.9
2021,6,20,20,21.6,22.3,0.05,12.5,6.2,236.1,94.7,375.6,85.7
2021,6,20,21,29.4,28.8,0.07,17.6,12.8,169.8,55.8,509.8,378.1
2021,6,20,22,27.8,28.9,0.18,14.6,13.9,73.1,44.5,591.4,244.3
2021,6,20,23,24.9,26.0,0.05,12.6,12.4,54.9,18.4,562.5,60.2
2021,6,21,0,19.4,19.0,0.04,17.7,9.0,102.2,52.4,464.4,387.0
2021,6,21,1,31.3,31.7,0.09,9.2,3.8,172.2,82.1,556.5,329.8
2021,6,21,2,22.7,23.5,0.08,21.7,13.7,331.3,35.8,443.7,439.9
2021,6,21,3,13.2,12.5,0.17,9.0,5.2,47.9,93.0,287.1,173.5
2021,6,21,4,30.9,30.9,0.04,11.6,2.0,321.2,40.0,402.7,66.4
2021,6,21,5,21.6,22.6,0.19,11.8,9.7,122.5,77.6,433.1,163.8
2021,6,21,6,29.1,28.2,0.18,8.1,1.9,130.2,44.0,526.5,307.9
2021,6,21,7,21.8,23.4,0.11,6.8,6.7,290.4,2.7,578.9,347.8
2021,6,21,8,31.9,30.6,0.09,2.2,1.1,342.0,97.2,441.6,348.2
2021,6,21,9,25.9,24.9,0.19,3.7,1.2,193.0,8.7,301.2,189.7
2021,6,21,10,22.5,21.4,0.1,5.0,3.0,358.4,27.1,588.4,272.5
2021,6,21,11,19.4,18.5,0.06,9.2,2.8,348.8,70.0,542.2,454.8
2021,6,21,12,33.7,34.2,0.15,12.1,7.6,24.9,45.6,284.1,205.2
2021,6,21,13,16.9,18.4,0.01,16.1,13.2,15.6,13.0,303.8,264.9
2021,6,21,14,24.9,24.8,0.12,5.4,2.7,104.3,35.2,303.5,279.0
2021,6,21,15,20.9,19.8,0.1,6.5,6.2,330.7,89.4,538.5,372.4
2021,6,21,16,20.6,19.4,0.05,2.8,0.1,160.2,9.1,569.5,199.4
2021,6,21,17,36.9,36.0,0.08,9.8,2.4,288.4,64.4,582.7,107.3
2021,6,21,18,25.1,26.4,0.05,15.8,8.3,277.3,35.9,344.4,218.2
2021,6,21,19,20.6,18.9,0.01,21.5,13.9,332.8,14.2,516.8,439.8
2021,6,21,20,16.2,17.3,0.13,15.6,9.8,30.1,73.0,411.4,303.4
2021,6,21,21,21.2,19.6,0.01,12.1,9.9,299.7,7.2,212.3,149.3
2021,6,21,22,24.3,25.0,0.08,6.2,0.2,201.1,92.1,341.8,221.2
2021,6,21,23,23.2,24.6,0.1,2.3,0.6,176.8,20.1,412.1,312.8
2021,6,22,0,25.6,27.5,0.2,15.8,11.4,204.4,38.8,311.8,256.6
2021,6,22,1,23.3,24.0,0.15,10.8,10.2,141.6,52.7,450.8,126.9
2021,6,22,2,21.9,20.3,0.15,20.0,12.2,26.6,60.8,456.4,157.0
2021,6,22,3,20.8,21.9,0.15,15.6,11.1,342.9,58.4,325.7,101.7
2021,6,22,4,21.0,21.6,0.05,0.5,0.0,106.4,90.3,455.2,200.6
2021,6,22,5,24.6,24.2,0.1,2.1,1.7,315.5,54.9,390.3,233.1
2021,6,22,6,26.7,28.2,0.14,11.9,6.4,48.8,10.8,217.0,161.5
2021,6,22,7,29.3,31.0,0.09,15.5,9.3,51.8,82.0,220.3,176.6
2021,6,22,8,30.8,32.6,0.02,12.2,3.3,216.0,30.3,352.5,129.3
2021,6,22,9,17.1,17.2,0.03,12.0,6.9,116.3,95.5,226.7,149.1
2021,6,22,10,14.4,14.8,0.16,9.6,7.7,291.1,91.8,423.7,128.7
2021,6,22,11,32.9,34.7,0.05,8.7,6.2,41.7,37.3,406.2,265.0
2021,6,22,12,26.9,25.4,0.11,5.4,3.6,211.3,45.9,587.8,116.9
2021,6,22,13,26.7,27.0,0.06,6.6,5.5,244.9,34.9,216.7,103.5
2021,6,22,14,26.9,27.6,0.03,10.5,9.5,349.0,91.7,226.6,222.3
2021,6,22,15,34.1,33.9,0.11,6.7,1.9,248.5,67.6,497.0,412.6
2021,6,22,16,34.6,35.8,0.1,4.7,3.8,162.6,1.2,567.9,521.5
2021,6,22,17,21.1,22.8,0.06,22.5,14.0,54.9,31.6,573.2,153.3
2021,6,22,18,32.9,33.3,0.17,6.5,4.3,21.5,48.3,423.0,236.9
2021,6,22,19,31.1,29.8,0.05,22.1,14.7,74.9,50.6,221.2,49.5
2021,6,22,20,26.9,26.8,0.08,7.2,1.4,174.9,11.3,326.4,195.9
2021,6,22,21,19.9,21.7,0.08,21.3,12.0,293.7,44.0,563.6,413.4
2021,6,22,22,23.6,22.2,0.16,14.9,9.9,32.4,73.5,530.4,374.9
2021,6,22,23,33.8,32.6,0.18,9.8,1.2,296.0,19.3,353.5,324.6
2021,6,23,0,25.8,27.3,0.13,11.1,8.3,170.5,29.8,567.2,410.0
2021,6,23,1,26.1,28.1,0.09,16.8,14.7,154.2,49.8,301.5,284.8
2021,6,23,2,25.9,25.8,0.0,4.7,0.8,237.0,89.3,585.3,384.2
2021,6,23,3,28.1,28.6,0.17,5.3,3.9,99.5,13.4,365.2,122.0
2021,6,23,4,26.3,26.8,0.05,12.0,5.2,167.5,32.4,282.3,280.6
2021,6,23,5,20.8,21.9,0.04,18.9,9.7,179.2,41.5,445.2,178.0
2021,6,23,6,24.7,25.6,0.01,13.2,7.9,166.9,3.6,404.2,150.6
2021,6,23,7,16.7,18.7,0.15,16.4,8.6,298.1,91.9,547.6,457.5
2021,6,23,8,32.6,33.1,0.19,9.0,2.6,32.1,12.4,444.9,423.3
2021,6,23,9,25.2,24.9,0.15,19.8,12.5,1.2,20.1,419.9,69.2
2021,6,23,10,27.5,29.4,0.18,7.1,3.0,210.7,76.5,594.6,552.7
2021,6,23,11,24.2,22.5,0.02,8.0,2.1,236.5,24.7,444.5,69.2
2021,6,23,12,27.8,27.3,0.14,13.3,6.1,265.0,57.3,464.4,50.9
2021,6,23,13,25.0,26.3,0.06,8.2,3.2,49.3,83.6,477.1,271.7
2021,6,23,14,30.9,31.4,0.04,10.9,5.1,250.1,36.8,477.9,278.3
2021,6,23,15,29.0,29.1,0.05,7.5,5.7,94.0,93.1,247.1,80.5
2021,6,23,16,31.1,31.4,0.0,16.9,10.3,18.9,90.0,470.5,321.4
2021,6,23,17,22.5,22.9,0.16,13.8,10.4,35.9,47.4,429.2,353.4
2021,6,23,18,24.6,23.5,0.07,18.7,14.9,21.5,44.9,406.7,89.3
2021,6,23,19,30.8,29.7,0.1,11.9,8.8,19.3,31.5,279.6,137.2
2021,6,23,20,25.7,26.3,0.12,11.7,7.0,214.4,4.3,525.9,180.2
2021,6,23,21,30.5,31.0,0.12,13.8,9.9,66.6,92.5,344.5,216.1
2021,6,23,22,35.2,33.8,0.11,15.6,14.3,243.8,95.7,264.9,129.9
2021,6,23,23,26.0,26.2,0.09,12.7,8.8,122.6,54.6,228.0,164.2
2021,6,24,0,19.0,20.2,0.06,20.8,12.4,281.9,74.0,587.4,252.4
2021,6,24,1,35.2,34.4,0.01,4.9,3.0,199.8,5.5,501.3,57.3
2021,6,24,2,22.8,22.3,0.08,22.1,14.3,288.7,33.6,304.6,78.5
2021,6,24,3,31.3,32.6,0.11,6.4,5.4,177.2,1.0,475.2,63.6
2021,6,24,4,36.3,36.0,0.01,14.5,9.2,134.6,91.8,567.4,451.8
2021,6,24,5,26.0,27.9,0.15,3.6,2.3,352.4,96.4,286.7,194.7
2021,6,24,6,27.6,29.2,0.15,8.9,1.6,204.0,63.4,416.5,241.2
2021,6,24,7,35.8,35.8,0.18,19.9,10.8,131.6,9.2,272.2,142.2
2021,6,24,8,35.3,35.1,0.0,20.6,11.1,122.5,35.2,213.7,162.9
2021,6,24,9,33.5,33.7,0.14,15.5,12.8,238.3,19.3,383.4,300.1
2021,6,24,10,25.2,24.1,0.15,13.4,11.9,193.7,36.6,283.5,202.2
2021,6,24,11,25.8,25.8,0.02,15.6,6.8,191.9,47.3,589.8,524.4
2021,6,24,12,20.0,18.7,0.08,5.3,5.2,124.1,3.5,485.1,382.4
2021,6,24,13,31.8,30.2,0.17,9.1,1.3,259.3,21.0,324.7,57.4
2021,6,24,14,30.8,29.3,0.19,9.1,4.4,214.2,72.6,521.3,76.0
2021,6,24,15,23.5,23.8,0.06,8.2,0.4,77.2,44.0,438.5,44.5
2021,6,24,16,34.0,32.8,0.08,21.8,14.3,283.5,70.4,218.0,94.8
2021,6,24,17,32.4,30.9,0.18,7.3,3.4,308.1,39.4,373.5,153.6
2021,6,24,18,11.1,11.3,0.15,1.1,0.3,220.7,23.4,420.2,103.0
2021,6,24,19,20.4,18.6,0.17,4.3,1.4,138.8,22.7,439.7,132.0
2021,6,24,20,25.9,24.6,0.16,10.5,3.5,46.1,84.2,519.5,489.4
2021,6,24,21,27.2,25.5,0.08,5.8,2.3,331.8,15.4,530.9,164.3
2021,6,24,22,24.6,25.3,0.15,4.7,0.7,260.2,84.6,317.4,196.6
2021,6,24,23,27.0,28.6,0.2,5.7,1.9,236.9,56.6,598.2,308.9
